id,original_title,adult,original_language,popularity,release_date,budget,profit (revenue-budget),runtime,status,vote_average,vote_count
22597,The Broken Hearts Club: A Romantic Comedy,2,en,1.795849,2/1/2000,1000000,744858,94,Released,6.3,26
22599,The Hire: Star,2,en,2.678121,6/1/2001,0,0,7,Released,7.2,18
22600,Jerusalema,2,en,2.738852,2/11/2008,0,0,120,Released,6.8,16
22609,Dil Bole Hadippa!,2,hi,2.029765,9/18/2009,0,0,148,Released,4.7,17
22615,Kiss Kiss (Bang Bang),2,en,1.048992,11/7/2001,0,0,101,Released,5.4,11
22617,Dinner Rush,2,en,1.578282,9/1/2000,0,0,99,Released,7.1,19
22618,La face cachée de la lune,2,fr,0.90175,9/9/2003,0,0,105,Released,7.4,9
22620,Scooby-Doo! The Mystery Begins,2,en,9.754483,9/12/2009,0,0,82,Released,5.7,91
22623,Ripoux 3,2,en,2.800132,12/10/2003,0,0,105,Released,5.1,16
22640,Shrink,2,en,3.81571,6/8/2009,5100000,-5100000,104,Released,6.1,60
22643,Mickey's House of Villains,2,en,4.920174,11/15/2001,0,0,70,Released,6.4,39
22672,Sharpshooter,2,en,9.401708,10/11/2007,0,0,89,Released,4.5,11
22681,Homecoming,2,en,6.650064,7/17/2009,1500000,-1500000,88,Released,5.6,35
22683,Gifted Hands: The Ben Carson Story,2,en,4.291857,2/7/2009,0,0,86,Released,7.5,85
22705,Tra(sgre)dire,2,it,6.377611,1/28/2000,0,0,89,Released,5.5,40
22707,Amandla! A Revolution in Four-Part Harmony,2,en,0.173464,9/21/2002,0,405331,103,Released,8,3
22717,वांटेड,2,en,4.450762,9/18/2009,75,59,129,Released,5.2,32
22728,L'amore è eterno finché dura,2,it,2.031126,2/20/2004,0,0,108,Released,6,40
22731,Pig Hunt,2,en,1.568169,7/31/2008,0,0,100,Released,4.9,16
22745,The Seamstress,2,en,1.800496,9/24/2009,2500000,-2500000,85,Released,4,13
22747,Bob the Butler,2,en,1.836802,3/10/2005,0,0,90,Released,5.7,28
22774,Valentino: The Last Emperor,2,en,2.079739,1/1/2009,0,0,96,Released,6.6,10
22787,Whiteout,2,en,7.759722,9/9/2009,40000000,-27793972,101,Released,5.3,225
22794,Cloudy with a Chance of Meatballs,2,en,11.665693,9/17/2009,100000000,142988466,90,Released,6.5,1799
22796,Simon Birch,2,en,2.651408,9/11/1998,20000000,-1746585,114,Released,6.5,52
22797,The Butcher Boy,2,en,7.801199,7/13/1997,0,0,110,Released,6.7,36
22798,Whip It,2,en,14.511442,9/13/2009,15000000,1633035,111,Released,6.7,366
22800,Good Hair,2,en,12.569979,10/9/2009,0,0,95,Released,6.7,33
22803,Law Abiding Citizen,2,en,16.639047,10/15/2009,53000000,73690726,109,Released,7.2,1522
22804,Saw VI,2,en,17.360894,10/22/2009,11000000,57233629,90,Released,6,755
22805,Motherhood,2,en,8.42093,1/21/2009,0,0,90,Released,4.8,45
22812,Unnatural & Accidental,2,en,0.087226,7/7/2006,0,0,0,Released,5,1
22817,Disaster!,2,en,2.594115,7/20/2006,2980000,-2980000,83,Released,4.6,11
22819,American Son,2,en,1.439634,1/1/2008,0,0,90,Released,4.4,4
22820,Gentlemen Broncos,2,en,3.67036,9/30/2009,10000000,-10000000,89,Released,6.2,51
22821,The Boondock Saints II: All Saints Day,2,en,8.051448,11/24/2009,8000000,2629321,118,Released,5.8,264
22824,The Fourth Kind,2,en,13.751992,11/6/2009,10000000,32333295,98,Released,5.8,451
22825,The Box,2,en,10.424946,9/17/2009,30000000,3333531,115,Released,5.4,610
22832,Ninja Assassin,2,en,9.163897,9/29/2009,40000000,20462347,99,Released,6.2,384
22842,Black Cloud,2,en,0.563074,1/1/2004,0,0,97,Released,0,0
22843,ヱヴァンゲリヲン新劇場版：破,2,ja,6.518028,6/26/2009,0,41162041,108,Released,7.7,129
22855,Superman/Batman: Public Enemies,2,en,8.572867,9/29/2009,0,0,67,Released,6.7,158
22857,Klassikko,2,fi,0.964849,1/16/2001,0,0,80,Released,6,2
22881,The Blind Side,2,en,12.753109,11/20/2009,29000000,280208309,129,Released,7.2,1626
22882,Van Diemen's Land,2,en,2.11211,9/24/2009,0,0,104,Released,5.8,11
22894,Legion,2,en,13.795875,1/21/2010,26000000,41918658,100,Released,5.2,643
22897,It's Complicated,2,en,9.083133,12/23/2009,85000000,134103655,121,Released,6.2,370
22901,I Know You Know,2,en,2.133283,2/5/2009,0,0,81,Released,6.8,5
22905,The Rape of Europa,2,en,1.275477,1/1/2006,0,0,117,Released,7.4,10
22907,Takers,2,en,7.000421,8/26/2010,32000000,37055695,107,Released,6.1,399
22908,A Room for Romeo Brass,2,en,0.808056,8/23/1999,0,0,90,Released,7.3,18
22911,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,2,en,0.30516,8/23/2007,0,0,72,Released,6.6,8
22913,24 7: Twenty Four Seven,2,en,0.477356,8/31/1997,0,0,96,Released,6.3,10
22939,Spider-Plant Man,2,en,1.659001,3/11/2005,0,0,15,Released,5.5,12
22947,Up in the Air,2,en,8.338562,9/5/2009,25000000,138670000,109,Released,6.7,1246
22949,Old Dogs,2,en,9.52295,11/24/2009,35000000,57219310,88,Released,5.2,215
22954,Invictus,2,en,9.109838,12/10/2009,60000000,62233971,134,Released,7,1150
22958,The Shape of Things,2,en,2.897666,1/1/2003,0,0,96,Released,6.4,38
22970,The Cabin in the Woods,2,en,14.811958,4/12/2012,30000000,36486080,95,Released,6.6,2314
22971,Dear John,2,en,8.371479,2/4/2010,25000000,89977104,115,Released,6.6,1302
22972,Green Zone,2,en,11.174041,3/11/2010,100000000,-5117111,115,Released,6.4,730
22974,Üvegtigris,2,en,0.808418,10/18/2001,0,0,105,Released,8.5,12
23019,Kinamand,2,en,1.009415,4/1/2005,0,0,88,Released,5.6,10
23023,Tooth Fairy,2,en,6.74468,1/14/2010,48000000,64462508,101,Released,5.2,500
23044,The September Issue,2,en,2.496887,8/28/2009,0,0,90,Released,6.9,38
23047,Season of the Witch,2,en,13.471159,1/7/2011,40000000,48100000,95,Released,5.2,756
23048,Hot Tub Time Machine,2,en,11.967652,3/26/2010,36000000,28572262,101,Released,5.9,911
23049,My Life in Ruins,2,en,7.19669,2/6/2009,17000000,3455276,95,Released,5.6,104
23077,Russell Peters: Outsourced,2,en,1.631019,8/1/2006,0,0,72,Released,6.8,13
23082,The Invention of Lying,2,en,7.087161,9/13/2009,18500000,13412793,100,Released,6,523
23112,Mutluluk,2,tr,0.844469,3/16/2007,0,0,105,Released,7.1,14
23116,Loose Change 9/11: An American Coup,2,en,2.286217,9/22/2009,0,0,99,Released,6.5,31
23127,The Haunted World of El Superbeasto,2,en,3.517689,9/12/2009,0,0,77,Released,6.1,43
23128,The Cove,2,en,12.492389,7/31/2009,0,1162422,92,Released,7.9,241
23132,2009 로스트메모리즈,2,ko,2.111875,2/1/2002,0,0,136,Released,5.2,24
23134,Totally Awesome,2,en,0.492677,11/7/2006,0,0,94,Released,3.5,4
23150,劇場版「空の境界」 第一章 俯瞰風景,2,ja,1.044894,12/1/2007,0,0,50,Released,7,17
23151,劇場版「空の境界」第二章 殺人考察（前）,2,ja,2.079812,12/29/2007,0,0,61,Released,7.3,14
23153,劇場版「空の境界」第三章 痛覚残留,2,ja,2.222614,2/9/2008,0,0,58,Released,7,15
23154,劇場版「空の境界」第四章 伽藍の洞,2,ja,1.383098,5/24/2008,0,0,46,Released,7.2,14
23155,劇場版「空の境界」第五章 矛盾螺旋,2,ja,1.702333,8/16/2008,0,0,114,Released,8.1,15
23160,Werckmeister harmóniák,2,hu,7.970312,7/12/2000,0,25461,145,Released,7.4,61
23166,劇場版「空の境界」第六章 忘却録音,2,ja,1.590718,12/20/2008,0,0,59,Released,6.8,10
23167,劇場版「空の境界」第七章 殺人考察（後）,2,ja,0.894116,8/8/2009,0,0,121,Released,7.2,12
23168,The Town,2,en,13.081203,9/15/2010,37000000,117026136,125,Released,7,1516
23169,Remember Me,2,en,8.307719,3/12/2010,16000000,40032889,113,Released,6.9,980
23172,The Spy Next Door,2,en,6.663422,1/15/2010,28000000,17236543,94,Released,5.5,351
23173,Tormented,2,en,7.481106,5/22/2009,0,0,91,Released,5.3,43
23174,It's Alive,2,en,0.868804,8/15/2008,11000000,4500000,80,Released,4,15
23190,Life After People,2,en,2.005717,1/21/2008,0,0,94,Released,6.9,24
23200,Silent Partner,2,en,1.640142,5/26/2005,3600000,-3600000,96,Released,3.8,4
23202,Trick 'r Treat,2,en,10.304654,10/5/2007,12000000,-12000000,82,Released,6.7,389
23205,Second Skin,2,en,0.214747,3/7/2009,0,0,94,Released,3.5,3
23207,Crossing the Line,2,en,0.475083,10/16/2006,0,0,94,Released,7.8,5
23270,Russell Howard: Live,2,en,0.524643,11/17/2008,0,0,102,Released,6.5,6
23289,Anja og Viktor - Kærlighed ved første hik,2,da,1.375491,10/15/1999,0,0,85,Released,7.1,7
23305,The Warrior,2,en,1.967992,9/23/2001,0,0,86,Released,6.3,15
23305,The Warrior,2,en,1.967992,9/23/2001,0,0,86,Released,6.3,15
23319,Jerry Seinfeld: I'm Telling You for the Last Time,2,en,4.02254,1/1/1998,0,0,75,Released,7.4,18
23356,Purgatory,2,en,0.683658,1/10/1999,0,0,94,Released,4.4,8
23367,Bandslam,2,en,5.757056,8/6/2009,20000000,-14789012,111,Released,5.4,129
23368,Let's Make Money,2,en,1.980374,10/30/2008,0,0,110,Released,7.5,12
23377,Pablo Francisco: Bits and Pieces,2,en,0.748818,7/27/2004,0,0,50,Released,7.9,7
23381,Pokiri,2,te,0.631275,4/27/2006,0,0,163,Released,6.5,8
23382,Dark Country,2,en,4.839781,10/5/2009,0,0,88,Released,5.3,33
23385,New Town Killers,2,en,1.701395,10/28/2008,0,0,97,Released,5.9,12
23398,Alvin and the Chipmunks: The Squeakquel,2,en,9.909961,12/21/2009,75000000,368140005,88,Released,5.3,688
23404,Command Performance,2,en,2.762953,1/1/2009,0,0,93,Released,4.9,29
23410,The Thaw,2,en,6.487576,1/1/2009,0,0,90,Released,5.1,73
23423,Friends and Family,2,en,0.592235,6/17/2001,0,0,87,Released,4.3,7
23427,29th and Gay,2,en,0.266907,1/1/2005,25000,-25000,87,Released,5,2
23431,An Angel Named Billy,2,en,0.187181,1/11/2007,0,0,120,Released,0,1
23437,A Nightmare on Elm Street,2,en,10.40191,4/30/2010,35000000,80664037,95,Released,5.5,771
23451,Videocracy,2,en,0.712844,9/4/2009,700000,479676,85,Released,6.4,9
23452,劇場版 天元突破グレンラガン 螺巌篇,2,ja,2.328925,4/25/2009,0,0,120,Released,6.9,15
23478,Mozart and the Whale,2,en,8.334487,9/10/2005,12000000,-11915033,92,Released,6.5,41
23483,Kick-Ass,2,en,17.26045,3/22/2010,28000000,68188903,117,Released,7.1,4747
23488,Dorian Gray,2,en,11.069608,9/9/2009,0,4706919,112,Released,5.8,588
23495,The War Tapes,2,en,0.273694,10/22/2006,0,254190,97,Released,7.3,4
23508,Encarnação do Demônio,2,pt,0.962933,8/8/2008,0,0,94,Released,5.9,8
23509,Italians,2,en,2.8077,1/1/2009,0,0,116,Released,5.3,48
23512,The Boys Are Back,2,en,4.098714,9/15/2009,0,0,104,Released,6.4,60
23514,The Rum Diary,2,en,10.110504,10/13/2011,45000000,-21000000,120,Released,5.6,391
23515,Sick Girl,2,en,1.002036,10/1/2007,30000,-30000,83,Released,6,10
23516,Frownland,2,en,0.039692,3/9/2007,0,0,106,Released,5,1
23520,Unstoppable,2,en,2.331514,10/20/2004,0,0,96,Released,4.9,28
23522,The Book of Life,2,en,0.684968,8/22/1998,0,0,63,Released,6.9,9
23523,McLibel,2,en,0.803616,5/20/2005,0,0,85,Released,7.8,4
23524,Steep,2,en,0.948353,4/28/2007,0,0,92,Released,4.5,2
23527,Пе́рвый отря́д,2,ru,1.803186,5/13/2009,0,0,73,Released,5.6,14
23529,Cosas insignificantes,2,es,1.195679,9/23/2008,0,0,98,Released,4.3,5
23531,Whipped,2,en,0.752852,9/1/2000,3000000,-3000000,82,Released,3.1,11
23532,How to Be a Serial Killer,2,en,1.523889,10/12/2008,0,0,91,Released,4.8,10
23538,비열한 거리,2,ko,5.604096,6/15/2006,4700000,-4700000,141,Released,6.7,51
23550,Le fate ignoranti,2,it,3.83196,3/16/2001,0,215339,106,Released,7,84
23566,Barbie and the Three Musketeers,2,en,6.670165,9/15/2009,0,0,81,Released,6.2,81
23568,American Virgin,2,en,3.102284,10/3/2009,4000000,-4000000,82,Released,4.6,37
23592,In Enemy Hands,2,en,3.401596,4/15/2005,5400000,-5400000,94,Released,6,28
23594,Wild Roomies,2,en,0.897354,1/1/2004,400000,-400000,88,Released,5.3,6
23601,We Don't Live Here Anymore,2,en,2.127661,1/20/2004,3000000,-962455,101,Released,5.8,29
23604,Two Days,2,en,1.111066,5/1/2003,0,0,91,Released,6.1,7
23609,킬러들의 수다,2,ko,2.785681,10/12/2001,0,0,120,Released,7,17
23618,The Original Kings of Comedy,2,en,0.621406,8/18/2000,0,0,115,Released,6.5,16
23619,Si può fare,2,en,2.767783,10/31/2008,0,0,111,Released,7.2,51
23626,Blue Collar Comedy Tour: The Movie,2,en,1.578537,3/28/2003,0,604856,105,Released,6,16
23628,Road to Victory,2,en,0.015715,1/1/2007,0,0,0,Released,0,0
23629,Sucker Punch,2,en,13.779527,3/24/2011,82000000,7792502,110,Released,5.9,1661
23631,Machete,2,en,7.120403,9/1/2010,20000000,11327899,105,Released,6.3,1171
23638,Dust to Glory,2,en,0.508833,4/1/2005,0,0,97,Released,5.4,5
23655,Groove,2,en,0.607562,6/8/2000,0,0,86,Released,5.6,6
23676,Ten Minutes Older: The Trumpet,2,en,1.134635,5/18/2002,0,0,92,Released,6.8,8
23683,The Poker Club,2,en,0.545768,10/16/2008,0,0,82,Released,5.7,3
23685,Monkeybone,2,en,8.893957,2/23/2001,75000000,-69590483,93,Released,4.2,79
23691,The Initiation of Sarah,2,en,1.766511,1/1/2006,0,0,96,Released,5.5,12
23703,The Thing About My Folks,2,en,2.390913,1/1/2005,0,0,96,Released,5.4,9
23704,The Rocket Post,2,en,0.124832,5/13/2004,0,0,112,Released,7,1
23705,A Better Way to Die,2,en,1.164735,1/1/2000,0,0,96,Released,5.8,8
23706,All About Steve,2,en,9.288013,9/4/2009,15000000,25105542,99,Released,4.7,302
23717,Khuda Kay Liye,2,en,1.088775,7/29/2007,0,0,168,Released,6.1,7
23720,Humpday,2,en,4.368154,9/16/2009,0,0,94,Released,5.6,27
23729,Blekingegadebanden,2,da,0.749969,3/20/2009,1520000,-1520000,100,Released,5.7,5
23736,Lies & Illusions,2,en,4.41396,8/26/2009,0,0,92,Released,3.9,15
23742,Cop Out,2,en,14.313079,2/26/2010,30000000,25583804,107,Released,5.3,518
23750,Revengers Tragedy,2,en,0.118968,8/6/2002,0,0,106,Released,3.8,2
23759,Centurion,2,en,13.00941,2/15/2010,12000000,-5185211,97,Released,6,394
23764,Spielzeugland,2,de,2.549898,8/29/2007,0,0,13,Released,6.4,15
23767,Billa,2,ta,1.430582,12/14/2007,0,0,130,Released,6.5,16
23776,Parugu,2,te,0.976507,5/1/2008,0,0,145,Released,4.5,6
23790,మగధీర,2,te,1.630422,8/9/2009,0,0,166,Released,7.2,23
23808,Snayper. Oruzhie Vozmezdiya,2,ru,1.504633,5/9/2009,0,0,177,Released,7,1
23816,Sands Of Oblivion,2,en,4.084078,7/28/2007,0,0,94,Released,3.6,10
23817,The Big Bad Swim,2,en,1.231994,1/1/2006,0,0,96,Released,6.1,6
23823,Wrong Turn 3: Left for Dead,2,en,12.257121,1/1/2009,0,0,91,Released,4.9,227
23825,Rock School,2,en,1.594478,2/27/2005,0,0,93,Released,6.4,5
23827,Paranormal Activity,2,en,12.706424,9/14/2007,15000,193340800,86,Released,5.9,1351
23830,Last Night,2,en,15.280219,5/11/2010,7000000,644937,90,Released,6.1,243
23834,WaSanGo,2,ko,1.941389,12/8/2001,0,0,120,Released,5.6,25
23843,In ascolto - The Listening,2,en,1.461427,4/28/2006,0,0,105,Released,5.9,7
23848,Halla Bol,2,hi,2.561425,1/11/2008,0,0,150,Released,5.2,5
23853,Wish You Were Dead,2,en,0.938943,5/21/2002,0,0,100,Released,0,0
23854,Besouro,2,pt,0.658448,10/30/2009,5000000,-5000000,90,Released,5.4,11
23855,The First $20 Million Is Always the Hardest,2,en,6.725887,6/28/2002,0,0,105,Released,5.1,14
23857,La peau blanche,2,en,0.559559,9/17/2004,0,0,92,Released,4.6,6
23898,Прогулка,2,ru,0.653556,1/1/2003,0,0,90,Released,6.4,9
23903,Curious George 2: Follow That Monkey!,2,en,2.24177,10/27/2009,0,0,80,Released,6.1,7
23941,Dancing at the Blue Iguana,2,en,1.900076,9/14/2000,0,0,123,Released,5.3,10
23947,Nasty Old People,2,en,0.993784,10/10/2009,15000,-9700,84,Released,6,6
23949,Tape,2,en,3.580063,1/26/2001,100000,390475,86,Released,6.9,63
23951,Objectified,2,en,2.400134,3/14/2009,0,0,75,Released,7.2,56
23963,Pontypool,2,en,6.407207,3/6/2009,1500000,-1468000,93,Released,6.6,187
23964,Slap Shot 2: Breaking the Ice,2,en,1.294066,1/1/2002,0,0,104,Released,4.2,9
23965,The White Diamond,2,en,1.107223,11/13/2004,0,0,90,Released,6.5,17
23966,Deadgirl,2,en,10.698928,9/6/2008,0,0,101,Released,5.5,100
23967,Slap Her... She's French,2,en,2.245356,6/13/2002,0,0,92,Released,5.5,17
23976,Nursery University,2,en,0.307601,4/24/2009,0,26042,90,Released,5.4,4
23985,Cremaster 2,2,en,0.695043,1/1/1999,0,0,79,Released,5.8,9
23986,Cremaster 3,2,en,0.806208,5/15/2002,0,0,182,Released,6.8,10
23988,Stan Helsing,2,en,5.280974,10/27/2009,108,-108,90,Released,4.1,99
23990,Scarlet Diva,2,it,2.065757,5/26/2000,0,0,91,Released,5,11
23995,Billabong Odyssey,2,en,0.003916,11/7/2003,0,0,88,Released,0,0
23996,RiP!: A Remix Manifesto,2,en,1.22207,4/1/2009,0,0,86,Released,6.7,11
23997,Every Little Step,2,en,0.36752,4/17/2009,0,0,96,Released,5.8,5
24001,The Hills Run Red,2,en,5.87477,6/12/2009,0,0,81,Released,5.1,67
24007,More Things That Happened,2,en,0.76115,8/14/2007,0,0,76,Released,9.2,5
24019,Angels in America,2,en,6.386873,12/7/2003,60000000,-60000000,352,Released,6.8,52
24020,Johnny Tsunami,2,en,2.780335,7/24/1999,0,0,88,Released,5.1,20
24021,The Twilight Saga: Eclipse,2,en,34.047399,6/23/2010,68000000,630491347,124,Released,5.9,2382
24023,Johan Falk: GSI - Gruppen för särskilda insatser,2,en,1.650679,6/25/2009,0,0,113,Released,7.2,12
24024,Johan Falk: Leo Gaut,2,en,2.295717,10/7/2009,0,0,92,Released,6.4,9
24025,Johan Falk: National Target,2,sv,0.88647,10/6/2009,0,0,95,Released,6.7,7
24026,Johan Falk: Vapenbröder,2,en,1.286971,9/22/2009,0,0,93,Released,6.6,9
24034,Teacher's Pet,2,en,0.491334,1/16/2004,10000000,-10000000,74,Released,5.5,2
24037,무방비 도시,2,ko,2.111669,1/10/2008,0,11095236,112,Released,6.8,12
24041,El Cortez,2,en,2.21521,10/5/2006,0,0,94,Released,5.6,6
24043,States of Grace,2,en,0.73253,11/4/2005,0,0,128,Released,8.3,4
24048,The Front Line,2,en,0.449847,7/16/2006,0,0,93,Released,6.5,4
24049,சிவாஜி,2,ta,1.323587,6/14/2007,12000000,7000000,185,Released,6.9,25
24050,The Good Life,2,en,0.889589,1/18/2007,0,0,106,Released,6.9,13
24051,Hardwired,2,en,4.913101,11/3/2009,5000000,-5000000,94,Released,4.9,31
24053,The Merry Gentleman,2,en,5.378154,4/16/2008,0,0,110,Released,6.8,10
24055,The Puffy Chair,2,en,0.709745,1/17/2005,0,0,85,Released,6.2,15
24056,The Tournament,2,en,8.904174,5/1/2009,8000000,-8000000,95,Released,5.8,186
24057,Wyrd Sisters,2,en,1.099806,5/18/1997,0,0,140,Released,5.7,5
24059,When A Man Falls In The Forest,2,en,0.643454,2/12/2007,0,0,86,Released,3.8,2
24060,Darfur Now,2,en,0.894568,9/9/2007,0,0,98,Released,5.3,3
24066,"Happy, Texas",2,en,2.939685,12/3/1999,1700000,243649,98,Released,5.5,39
24068,Lucky Girl,2,en,1.426418,4/8/2001,0,0,95,Released,6,9
24071,Mumford,2,en,8.102656,9/24/1999,0,0,112,Released,6.3,27
24078,Off the Map,2,en,6.866857,1/22/2003,0,0,108,Released,5.7,9
24079,Triggermen,2,en,0.447803,1/1/2002,500000,-500000,92,Released,4.7,3
24090,It Waits,2,en,0.952627,1/1/2005,0,0,88,Released,3.9,7
24091,Crush,2,en,1.682406,4/1/2009,0,0,82,Released,3.3,6
24092,2LDK,2,ja,0.723046,10/4/2003,0,0,70,Released,7.1,18
24094,Necessary Evil,2,en,1.618261,1/1/2008,950000,-950000,87,Released,3.3,5
24100,The Little Vampire,2,en,9.41834,10/27/2000,22000000,-8444012,95,Released,6,79
24102,The Land Before Time VII: The Stone of Cold Fire,2,en,3.993298,12/5/2000,0,0,75,Released,5.9,51
24105,The Music Man,2,en,1.62656,2/16/2003,0,0,150,Released,3.5,5
24113,Town & Country,2,en,1.901065,4/27/2001,90000000,-79627709,104,Released,4.1,18
24115,How to Eat Fried Worms,2,en,4.691574,1/1/2006,0,13022756,98,Released,5.1,20
24116,The Skeptic,2,en,3.6797,5/1/2009,0,0,89,Released,5.2,31
24122,The Rebound,2,en,8.323775,9/16/2009,0,0,95,Released,5.9,224
24123,Cake,2,en,14.571699,5/12/2005,0,0,95,Released,5,36
24133,One-Eyed Monster,2,en,2.410649,11/11/2008,0,0,84,Released,5.2,22
24137,An Ideal Husband,2,en,3.873796,4/15/1999,14000000,4535191,97,Released,6.3,47
24149,305,2,en,0.540693,7/8/2008,0,0,84,Released,3.3,3
24150,Halloween II,2,en,7.490807,8/28/2009,15000000,24421467,105,Released,5.1,273
24154,ミヨリの森,2,ja,0.73615,8/25/2007,0,0,107,Released,8,5
24159,A fost sau n-a fost?,2,ro,1.764346,6/2/2006,0,0,89,Released,6.5,22
24164,"Buongiorno, notte",2,it,1.611098,1/1/2003,0,0,106,Released,6.5,28
24166,你那邊幾點,2,zh,1.363895,5/15/2001,0,0,116,Released,7.5,21
24168,Come Dio comanda,2,en,2.016859,1/1/2008,0,0,103,Released,6.5,26
24169,Il cosmo sul comò,2,it,3.935385,12/19/2008,0,0,100,Released,5,156
24170,Coeurs,2,fr,0.977421,11/22/2006,0,0,120,Released,6.2,11
24171,Daratt,2,fr,0.582349,9/1/2006,0,0,96,Released,6.8,6
24177,La lingua del santo,2,it,0.155198,9/14/2000,0,0,110,Released,6.8,4
24179,Momo alla conquista del tempo,2,en,0.986673,12/21/2001,0,0,75,Released,7.3,11
24185,Il regista di matrimoni,2,en,0.906035,4/21/2006,0,0,97,Released,5.8,9
24186,The Safety of Objects,2,en,1.460923,10/25/2002,0,0,121,Released,7.3,13
24189,La stella che non c'è,2,en,1.116154,9/8/2006,0,0,103,Released,6.6,8
24190,Le temps du loup,2,fr,2.379551,8/28/2003,0,0,113,Released,6.4,45
24195,Panni sporchi,2,it,0.451399,1/25/1999,0,0,110,Released,0,0
24198,AVH: Alien vs. Hunter,2,en,0.619336,12/18/2007,0,0,85,Released,2,8
24199,Ellis in Glamourland,2,nl,1.108206,9/24/2004,0,0,95,Released,5.3,6
24200,Fay Grim,2,en,5.052905,9/11/2006,0,0,118,Released,6.7,19
24202,Blind Date,2,en,1.236072,5/16/2007,0,0,80,Released,4.5,2
24220,California Dreamin' (Nesfârșit),2,ro,1.709218,6/1/2007,1600000,-1600000,155,Released,6.2,15
24221,Dòng Máu Anh Hùng,2,vi,1.775833,4/27/2007,1500000,-1500000,103,Released,6.5,10
24223,Νύφες,2,el,1.194912,1/1/2004,0,0,128,Released,6.7,8
24225,Afghan Star,2,en,0.476791,6/26/2009,0,101543,87,Released,6.6,5
24232,Is It College Yet?,2,en,0.782377,1/1/2002,0,0,90,Released,7.4,26
24235,Champion,2,en,1.969006,3/12/2005,0,0,81,Released,6.2,6
24238,Mary and Max,2,en,8.888393,2/9/2009,590235,1135146,92,Released,7.8,596
24241,And Starring Pancho Villa as Himself,2,en,1.125806,9/7/2003,0,0,112,Released,5.2,6
24243,As Melhores Coisas do Mundo,2,en,0.686956,5/22/2010,0,0,100,Released,6.3,18
24251,"I Want a Dog for Christmas, Charlie Brown",2,en,1.132124,12/9/2003,0,0,49,Released,6.9,8
24253,Flickan som lekte med elden,2,sv,14.38601,9/18/2009,0,66995253,129,Released,6.9,561
24259,Cavale,2,en,0.103334,9/11/2002,0,0,117,Released,7,2
24269,The Temptations,2,en,1.607355,11/1/1998,8000000,-8000000,175,Released,6.9,14
24271,The Maiden Heist,2,en,6.776165,5/9/2009,20000000,-20000000,91,Released,5.8,102
24272,Joseph and the Amazing Technicolor Dreamcoat,2,en,2.972002,11/7/1999,0,0,76,Released,6.1,13
24273,Happy Campers,2,en,1.903358,1/21/2001,15000000,-15000000,94,Released,5.4,10
24285,Phileine zegt sorry,2,nl,0.970785,10/9/2003,4170000,-4170000,95,Released,5.5,9
